cluster_id,obj_or_subj,key_word,argument,dependency,sentence
413,subj,drummed,he,nsubj,he drummed his fingers on the steering wheel and his eyes fell on a huddle of these weirdos standing quite close by .
413,subj,see,he,nsubj,"he did n't see the owls swoop ing past in broad daylight , though people down in the street did ; they pointed and gazed open- mouthed as owl after owl sped overhead ."
413,subj,yelled,he,nsubj,he yelled at five different people .
413,subj,made,he,nsubj,he made several important telephone calls and shouted a bit more .
413,subj,forgotten,he,nsubj,he 'd forgotten all about the people in cloaks until he passed a group of them next to the baker 's .
413,subj,passed,he,nsubj,he 'd forgotten all about the people in cloaks until he passed a group of them next to the baker 's .
413,subj,eyed,he,nsubj,he eyed them angrily as he passed .
413,subj,passed,he,nsubj,he eyed them angrily as he passed .
413,subj,know,he,nsubj,"he did n't know why , but they made him uneasy ."
413,subj,uneasy,him,nsubj,"he did n't know why , but they made him uneasy ."
413,subj,see,he,nsubj,"this bunch were whispering excitedly , too , and he could n't see a single collecting tin ."
413,subj,caught,he,nsubj,"it was on his way back past them , clutching a large doughnut in a bag , that he caught a few words of what they were saying ."
413,subj,looked,he,nsubj,"he looked back at the whisperers as if he wanted to say something to them , but thought better of it ."
413,subj,dashed,he,nsubj,"he dashed back across the road , hurried up to his office , snapped at his secretary not to disturb him , seized his telephone , and had almost finished dialing his home number when he changed his mind ."
413,subj,changed,he,nsubj,"he dashed back across the road , hurried up to his office , snapped at his secretary not to disturb him , seized his telephone , and had almost finished dialing his home number when he changed his mind ."
413,subj,put,he,nsubj,"he put the receiver back down and stroked his mustache , thinking ... no , he was being stupid ."
413,subj,seen,he,nsubj,he 'd never even seen the boy .
413,subj,blame,he,nsubj,"he did n't blame her -- if he 'd had a sister like that ... but all the same , those people in cloaks ..."
413,subj,had,he,nsubj,"he did n't blame her -- if he 'd had a sister like that ... but all the same , those people in cloaks ..."
413,subj,found,he,nsubj,"he found it a lot harder to concentrate on drills that afternoon and when he left the building at five o'clock , he was still so worried that he walked straight into someone just outside the door ."
413,subj,left,he,nsubj,"he found it a lot harder to concentrate on drills that afternoon and when he left the building at five o'clock , he was still so worried that he walked straight into someone just outside the door ."
413,subj,seem,he,nsubj,he did n't seem at all upset at being almost knocked to the ground .
413,subj,said,he,nsubj,"on the contrary , his face split into a wide smile and he said in a squeaky voice that made passersby stare , `` do n't be sorry , my dear sir , for nothing could upset me today !"
413,subj,hugged,he,nsubjpass,he had been hugged by a complete stranger .
413,subj,thought,he,nsubj,"he also thought he had been called a muggle , whatever that was ."
413,subj,rattled,he,nsubjpass,he was rattled .
413,subj,hurried,he,nsubj,"he hurried to his car and set off for home , hoping he was imagining things , which he had never hoped before , because he did n't approve of imagination ."
413,subj,imagining,he,nsubj,"he hurried to his car and set off for home , hoping he was imagining things , which he had never hoped before , because he did n't approve of imagination ."
413,subj,pulled,he,nsubj,"as he pulled into the driveway of number four , the first thing he saw -- and it did n't improve his mood -- was the tabby cat he 'd spotted that morning ."
413,subj,spotted,he,nsubj,"as he pulled into the driveway of number four , the first thing he saw -- and it did n't improve his mood -- was the tabby cat he 'd spotted that morning ."
413,subj,move,cat,nsubj,the cat did n't move .
413,subj,let,he,nsubj,"trying to pull himself together , he let himself into the house ."
413,subj,went,he,nsubj,"when dudley had been put to bed , he went into the living room in time to catch the last report on the evening news :"
413,subj,grin,himself,nsubj,the newscaster allowed himself a grin .
413,subj,cleared,he,nsubj,he cleared his throat nervously .
413,subj,expected,he,nsubj,"as he had expected , mrs. dursley looked shocked and angry ."
413,subj,decided,he,nsubj,he decided he did n't dare .
413,subj,said,he,nsubj,"instead he said , as casually as he could , `` their son -- he 'd be about dudley 's age now , would n't he ? ''"
413,subj,said,dursley,nsubj,"`` oh , yes , '' said mr. dursley , his heart sinking horribly ."
413,subj,say,he,nsubj,he did n't say another word on the subject as they went upstairs to bed .
413,subj,staring,it,nsubj,it was staring down privet drive as though it were waiting for something .
413,subj,imagining,he,nsubj,was he imagining things ?
413,subj,think,he,nsubj,"if it did ... if it got out that they were related to a pair of -- well , he did n't think he could bear it ."
413,subj,fell,he,nsubj,"his last , comforting thought before he fell asleep was that even if the potters were involved , there was no reason for them to come near him and mrs. dursley ."
413,subj,thought,he,nsubj,the potters knew very well what he and petunia thought about them and their kind ... .
413,subj,see,he,nsubj,he could n't see how he and petunia could get mixed up in anything that might be going on -- he yawned and turned over -- it could n't affect them ... .
413,subj,chuckled,he,nsubj,"he chuckled and muttered , `` i should have known . ''"
413,subj,seemed,it,nsubj,it seemed to be a silver cigarette lighter .
413,subj,clicked,he,nsubj,"twelve times he clicked the put-outer , until the only lights left on the whole street were two tiny pinpricks in the distance , which were the eyes of the cat watching him ."
413,subj,look,he,nsubj,"he did n't look at it , but after a moment he spoke to it ."
413,subj,spoke,he,nsubj,"he did n't look at it , but after a moment he spoke to it ."
413,subj,turned,he,nsubj,"he turned to smile at the tabby , but it had gone ."
413,subj,sniffed,mcgonagall,nsubj,professor mcgonagall sniffed angrily .
413,subj,unsticking,who,nsubj,"professor mcgonagall flinched , but dumbledore , who was unsticking two lemon drops , seemed not to notice ."
413,subj,shot,mcgonagall,nsubj,"professor mcgonagall shot a sharp look at dumbledore and said , `` the owls are nothing next to the rumors that are flying around ."
413,subj,disappeared,he,nsubjpass,about why he 's disappeared ?
413,subj,reached,mcgonagall,nsubj,"it seemed that professor mcgonagall had reached the point she was most anxious to discuss , the real reason she had been waiting on a cold , hard wall all day , for neither as a cat nor as a woman had she fixed dumbledore with such a piercing stare as she did now ."
413,subj,went,he,nsubj,he went to find the potters .
413,subj,gasped,mcgonagall,nsubj,professor mcgonagall gasped .
413,subj,could,he,nsubj,but -- he could n't .
413,subj,kill,he,nsubj,he could n't kill that little boy .
413,subj,put,he,nsubj,"it must have made sense to dumbledore , though , because he put it back in his pocket and said , `` hagrid 's late ."
413,subj,hiding,he,nsubj,she eyed his cloak suddenly as though she thought he might be hiding harry underneath it .
413,subj,looked,he,nsubj,"he looked simply too big to be allowed , and so wild - long tangles of bushy black hair and beard hid most of his face , he had hands the size of trash can lids , and his feet in their leather boots were like baby dolphins ."
413,subj,laid,he,nsubj,"he laid harry gently on the doorstep , took a letter out of his cloak , tucked it inside harry 's blankets , and then came back to the other two ."
413,subj,stopped,he,nsubj,on the corner he stopped and took out the silver put-outer .
413,subj,clicked,he,nsubj,"he clicked it once , and twelve balls of light sped back to their street lamps so that privet drive glowed suddenly orange and he could make out a tabby cat slinking around the corner at the other end of the street ."
413,subj,make,he,nsubj,"he clicked it once , and twelve balls of light sped back to their street lamps so that privet drive glowed suddenly orange and he could make out a tabby cat slinking around the corner at the other end of the street ."
413,subj,see,he,nsubj,he could just see the bundle of blankets on the step of number four .
413,subj,turned,he,nsubj,"he turned on his heel and with a swish of his cloak , he was gone ."
413,subj,slept,he,nsubj,"one small hand closed on the letter beside him and he slept on , not knowing he was special , not knowing he was famous , not knowing he would be woken in a few hours ' time by mrs. dursley 's scream as she opened the front door to put out the milk bottles , nor that he would spend the next few weeks being prodded and pinched by his cousin dudley ..."
413,subj,slept,he,nsubj,"harry was used to spiders , because the cupboard under the stairs was full of them , and that was where he slept ."
413,subj,wanted,he,nsubj,"it looked as though dudley had gotten the new computer he wanted , not to mention the second television and the racing bike ."
413,subj,catch,he,nsubj,"dudley 's favorite punching bag was harry , but he could n't often catch him ."
413,subj,looked,he,nsubj,"he looked even smaller and skinnier than he really was because all he had to wear were old clothes of dudley 's , and dudley was about four times bigger than he was ."
413,subj,gotten,he,nsubj,"he had had it as long as he could remember , and the first question he could ever remember asking his aunt petunia was how he had gotten it ."
414,subj,expect,you,nsubj,"they were the last people you 'd expect to be involved in anything strange or mysterious , because they just did n't hold with such nonsense ."
415,obj,wake,you,dobj,"it was worse than having a cupboard as a bedroom , where the only visitor was aunt petunia hammering on the door to wake you up ; at least he got to visit the rest of the house ."
415,obj,inform,you,dobj,we are pleased to inform you that you have been accepted at hogwarts school of witchcraft and wizardry .
415,subj,ask,you,nsubj,"nasty , common name , if you ask me . ''"
415,subj,thought,you,nsubj,"a man appeared on the corner the cat had been watching , appeared so suddenly and silently you 'd have thought he 'd just popped out of the ground ."
415,subj,find,you,nsubj,you could n't find two people who are less like us .
415,subj,expect,you,nsubj,"a breeze ruffled the neat hedges of privet drive , which lay silent and tidy under the inky sky , the very last place you would expect astonishing things to happen ."
415,subj,count,you,nsubj,"if it was monday -- and you could usually count on dudley to know the days the week , because of television -- then tomorrow , tuesday , was harry 's eleventh birthday ."
415,subj,imagine,you,nsubj,perched on top of the rock was the most miserable little shack you could imagine .
415,subj,make,you,nsubj,"his face was almost completely hidden by a long , shaggy mane of hair and a wild , tangled beard , but you could make out his eyes , glinting like black beetles under all the hair ."
415,subj,go,you,nsubj,as bad as you could go .
415,subj,living,you,nsubj,"all anyone knows is , he turned up in the village where you was all living , on halloween ten years ago ."
416,obj,saying,what,dobj,"`` what they 're saying , '' she pressed on , `` is that last night voldemort turned up in godric 's hollow ."
416,subj,hold,they,nsubj,"they were the last people you 'd expect to be involved in anything strange or mysterious , because they just did n't hold with such nonsense ."
416,subj,wanted,they,nsubj,"the dursleys had everything they wanted , but they also had a secret , and their greatest fear was that somebody would discover it ."
416,subj,think,they,nsubj,they did n't think they could bear it if anyone found out about the potters .
416,subj,seen,they,nsubj,"the dursleys knew that the potters had a small son , too , but they had never even seen him ."
416,subj,whispering,they,nsubj,they were whispering excitedly together .
416,subj,bound,they,nsubjpass,they were bound to notice something .
416,subj,saying,they,nsubj,"they 're saying he tried to kill the potter 's son , harry ."
416,subj,saying,they,nsubj,"no one knows why , or how , but they 're saying that when he could n't kill harry potter , voldemort 's power somehow broke -- and that 's why he 's gone ."
416,subj,got,they,nsubj,"and they 've got this son -- i saw him kicking his mother all the way up the street , screaming for sweets ."
416,subj,hurry,they,nsubj,"the dursleys bought dudley and piers large chocolate ice creams at the entrance and then , because the smiling lady in the van had asked harry what he wanted before they could hurry him away , they bought him a cheap lemon ice pop ."
416,subj,stared,they,nsubj,"they stared at each other , seeming to have forgotten that harry and dudley were still in the room ."
416,subj,go,they,nsubj,"as they could n't go through the mail slot they had been pushed under the door , slotted through the sides , and a few even forced through the small window in the downstairs bathroom ."
416,subj,hear,they,nsubj,"they could hear the letters still streaming into the room , bouncing off the walls and floor ."
416,subj,got,they,nsubj,maybe the house in privet drive would be so full of letters when they got back that he 'd be able to steal one somehow .
416,subj,see,they,nsubj,"he bent down over the fireplace ; they could n't see what he was doing but when he drew back a second later , there was a roaring fire there ."
416,subj,done,they,nsubj,don~ reckon they could 've done if he was comin ' back .
416,subj,turned,they,nsubjpass,"he 'd spent his life being clouted by dudley , and bullied by aunt petunia and uncle vernon ; if he was really a wizard , why had n't they been turned into warty toads every time they 'd tried to lock him in his cupboard ?"
416,subj,snapped,they,nsubj,they snapped me wand in half an ' everything .
417,obj,blame,her,dobj,"he did n't blame her -- if he 'd had a sister like that ... but all the same , those people in cloaks ..."
417,subj,told,she,nsubj,she told him over dinner all about mrs. next door 's problems with her daughter and how dudley had learned a new word ( `` wo n't ! `` ) .
417,subj,went,she,nsubj,"she threw a sharp , sideways glance at dumbledore here , as though hoping he was going to tell her something , but he did n't , so she went on ."
417,subj,liked,she,nsubj,i have n't blushed so much since madam pomfrey told me she liked my new earmuffs . ''
417,subj,pulled,mcgonagall,nsubj,professor mcgonagall pulled out a lace handkerchief and dabbed at her eyes beneath her spectacles .
417,subj,opened,mcgonagall,nsubj,"professor mcgonagall opened her mouth , changed her mind , swallowed , and then said , `` yes -- yes , you 're right , of course ."
417,subj,eyed,she,nsubj,she eyed his cloak suddenly as though she thought he might be hiding harry underneath it .
417,subj,thought,she,nsubj,she eyed his cloak suddenly as though she thought he might be hiding harry underneath it .
417,subj,rapped,aunt,nsubj,his aunt rapped on the door again .
417,subj,screeched,she,nsubj,she screeched .
417,subj,walking,her,nsubj,harry heard her walking toward the kitchen and then the sound of the frying pan being put on the stove .
417,subj,demanded,she,nsubj,she demanded .
417,subj,snapped,aunt,nsubj,his aunt snapped through the door .
417,subj,said,harry,nsubj,aunt petunia often said that dudley looked like a baby angel -- harry often said that dudley looked like a pig in a wig .
417,subj,said,she,nsubj,"aunt petunia obviously scented danger , too , because she said quickly , `` and we 'll buy you another two presents while we 're out today ."
417,subj,jerked,she,nsubj,she jerked her head in harry 's direction .
417,subj,swallowed,she,nsubj,aunt petunia looked as though she 'd just swallowed a lemon .
417,subj,snarled,she,nsubj,she snarled .
417,subj,cried,she,nsubj,"she cried , flinging her arms around him ."
417,subj,tried,she,nsubj,"another time , aunt petunia had been trying to force him into a revolting old sweater of dudley 's ( brown with orange puff balls ) -- the harder she tried to pull it over his head , the smaller it seemed to become , until finally it might have fitted a hand puppet , but certainly would n't fit harry ."
419,subj,lived,who,nsubj,the boy who lived
